INTERCALER,,,,,
INTÉRESSER,,,,,
INTÉRÊT,INTÉRÊTS,,,,
INTÉRIEUR,INTÉRIEURE,INTÉRIEURS,INTÉRIEURES,,
INTERJECTION,INTERJECTIONS,,,,
INTERMÉDIAIRE,INTERMÉDIAIRES,,,,
INTERNE,INTERNE,INTERNES,INTERNES,,
INTERPRÉTER,,,,,
INTERROGER,,,,,
INTERROMPRE,,,,,
INTERSECTION,INTERSECTIONS,,,,
INTERVALLE,INTERVALLES,,,,
INTITULER,,,,,
INTRODUCTION,INTRODUCTIONS,,,,
INUTILE,INUTILE,INUTILES,INUTILES,,
INUTILEMENT,,,,,
INVARIABLE,INVARIABLE,INVARIABLES,INVARIABLES,,
INVARIABLEMENT,,,,,
INVENTER,,,,,
INVERSE,INVERSES,,,,
INVERSER,,,,,
INVITER,,,,,
IRRÉDUCTIBLE,IRRÉDUCTIBLES,,,,
ISOCÈLE,ISOCÈLES,,,,
ISOLÉ,ISOLÉE,ISOLÉS,ISOLÉES,,
ISOLÉMENT,,,,,
ISSU,ISSUE,ISSUS,ISSUES,,
ISSUE,ISSUES,,,,
ITALIE,,,,,
JAMAIS,,,,,
JAMBE,JAMBES,,,,
JANVIER,,,,,
JARDIN,JARDINS,,,,
JE,,,,,
JET,JETS,,,,
JET,JETS,,,,
JETER,,,,,
JEU,JEUX,,,,
JEUDI,JEUDIS,,,,
JEUNE,JEUNES,,,,
JEUNESSE,JEUNESSES,,,,
JOIE,JOIES,,,,
JOINDRE,,,,,
JOLI,JOLIE,JOLIS,JOLIES,,
JOUE,JOUES,,,,
JOUER,,,,,
JOUET,JOUETS,,,,
JOUR,JOURS,,,,
JOURNAL,JOURNAUX,,,,
JOURNÉE,JOURNÉES,,,,
JUGE,JUGES,,,,
JUGER,,,,,
JUGÉ,JUGÉS,,,,
JUIF,JUIVE,JUIFS,JUIVES,,
JUILLET,,,,,
JUIN,,,,,
JUSQUE,,,,,
JUSQUE,,,,,
JUSTE,JUSTES,,,,
JUSTICE,JUSTICES,,,,
JUSTIFIER,,,,,
KILOMÈTRE,KILOMÈTRES,,,,
LÀ,,,,,
LAMPE,LAMPES,,,,
LANGAGE,LANGAGES,,,,
LANGUETTE,LANGUETTES,,,,
LARGE,LARGES,,,,
LARGEUR,LARGEURS,,,,
LARME,LARMES,,,,
LATÉRAL,LATÉRALE,LATÉRAUX,LATÉRALES,,
LE,LA,,", LES",,
LEÇON,LEÇONS,,,,
LÉGER,LÉGÈRE,LÉGERS,LÉGÈRES,,
LÉGÈREMENT,,,,,
LENDEMAIN,LENDEMAINS,,,,
LENT,LENTE,LENTS,LENTES,,
LENTEMENT,,,,,
LEQUEL,LAQUELLE,LESQUELS,LESQUELLES,,
LETTRE,LETTRES,,,,
LEUR,LEURS,,,,
LEVER,,,,,
LÈVRE,LÈVRES,,,,
LEZ,,,,,
LIBERTÉ,LIBERTÉS,,,,
LIBRE,LIBRES,,,,
LIBREMENT,,,,,
LIEN,LIENS,,,,
LIER,,,,,
LIEU,LIEUX,,,,
LIGNE,LIGNES,,,,
LIMITE,LIMITES,,,,
LIMITER,,,,,
LIQUIDE,LIQUIDES,,,,
LIRE,,,,,
LISIBLE,LISIBLE,LISIBLES,LISIBLES,,
LISIBLEMENT,,,,,
LISSER,,,,,
LISTE,LISTES,,,,
LIT,LITS,,,,
LITRE,LITRES,,,,
LITTÉRAL,LITTÉRALE,LITTÉRAUX,LITTÉRALES,,
LITTÉRALEMENT,,,,,
LIVRE,LIVRES,,,,
LIVRE,LIVRES,,,,
LIVRER,,,,,
LOCALISER,,,,,
LOGEMENT,LOGEMENTS,,,,
LOI,LOIS,,,,
LOIN,,,,,
LOISIR,LOISIRS,,,,
LONG,LONGUE,LONGS,LONGUES,,
LONGTEMPS,,,,,
LONGUEUR,LONGUEURS,,,,
LORS,,,,,
LORSQUE,,,,,
LOSANGE,LOSANGES,,,,
LOUP,LOUPS,,,,
LOURD,LOURDE,LOURDS,LOURDES,,
LOURDEMENT,,,,,
LUEUR,LUEURS,,,,
LUI,EUX,,,,
LUMIÈRE,LUMIÈRES,,,,
LUNDI,LUNDIS,,,,
LUNE,LUNES,,,,
LUTTE,LUTTES,,,,
LUTTER,,,,,
LYCÉE,LYCÉES,,,,
MACHINE,MACHINES,,,,
MADAME,MESDAMES,,,,
MAGNIFIQUE,MAGNIFIQUE,MAGNIFIQUES,MAGNIFIQUES,,
MAGNIFIQUEMENT,,,,,
MAI,,,,,
MAIN,MAINS,,,,
MAINTENANT,,,,,
MAINTENIR,,,,,
MAIS,,,,,
MAISON,MAISONS,,,,
MAÎTRE,MAÎTRESSE,MAÎTRES,MAÎTRESSES,,
MAL,,,,,
MALADE,MALADE,MALADES,MALADES,,
MALADIE,MALADIES,,,,
MALGRÉ,,,,,
MALHEUR,MALHEURS,,,,
MANCHE,MANCHES,,,,
MANCHE,MANCHES,,,,
MANCHE,,,,,
MANGER,,,,,
MANIER,,,,,
MANIÈRE,MANIÈRES,,,,
MANQUER,,,,,
MAQUETTE,MAQUETTES,,,,
MARCHAND,MARCHANDE,MARCHANDS,MARCHANDES,,
MARCHE,MARCHES,,,,
MARCHÉ,MARCHÉS,,,,
MARCHER,,,,,
MARDI,MARDIS,,,,
MARI,MARIS,,,,
MARIAGE,MARIAGES,,,,
MARIER,,,,,
MARQUE,MARQUES,,,,
MARQUER,,,,,
MARS,,,,,
MASSE,MASSES,,,,
MASSE,MASSES,,,,
MATCH,MATCHS,MATCHES,,,
MATÉRIEL,MATÉRIELS,,,,
MATHÉMATIQUES,,,,,
MATIÈRE,MATIÈRES,,,,
MATIN,MATINS,,,,
MAUVAIS,MAUVAISE,MAUVAIS,MAUVAISES,,
MAXIMAL,MAXIMALE,MAXIMAUX,MAXIMALES,,
ME,,,,,
MÉDECIN,MÉDECINS,,,,
MÉDIAN,MÉDIANE,MÉDIANS,MÉDIANES,,
MÉDIATRICE,MÉDIATRICES,,,,
MEILLEUR,MEILLEURE,MEILLEURS,MEILLEURES,,
MÊLER,,,,,
MEMBRE,MEMBRES,,,,
MÊME,,,,,
MÉMOIRE,MÉMOIRES,,,,
MENACER,,,,,
MENER,,,,,
MENSONGE,MENSONGES,,,,
MENTAL,MENTALE,MENTAUX,MENTALES,,
MENTIR,,,,,
MENU,MENUE,MENUS,MENUES,,
MENU,MENUS,,,,
MER,MERS,,,,
MERCI,MERCIS,,,,
MERCREDI,MERCREDIS,,,,
MERDE,MERDES,,,,
MÉRITER,,,,,
MESSIDOR,,,,,
MESURE,MESURES,,,,
MESURER,,,,,
MÉTHODE,MÉTHODES,,,,
MÉTIER,MÉTIERS,,,,
MÈTRE,MÈTRES,,,,
MÉTRONOME,MÉTRONOMES,,,,
METTRE,,,,,
MI-CHEMIN (À),,,,,
MIDI,MIDIS,,,,
MIEN,MIENNE,MIENS,MIENNES,,
MIEUX,,,,,
MILIEU,MILIEUX,,,,
MILITAIRE,MILITAIRE,MILITAIRES,MILITAIRES,,
MILITAIREMENT,,,,,
MILLE,,,,,
MILLÉNAIRE,MILLÉNAIRES,,,,
MILLIARD,MILLIARDS,,,,
MILLIÈME,MILLIÈMES,,,,
MILLIER,MILLIERS,,,,
MILLILITRE,MILLILITRES,,,,
MILLIMÈTRE,MILLIMÈTRES,,,,
MILLION,MILLIONS,,,,
MINCE,,,,,
MINE,MINES,,,,
MINE,MINES,,,,
MINE,MINES,,,,
MINE,MINES,,,,
MINIMAL,MINIMALE,MINIMAUX,MINIMALES,,
MINISTRE,MINISTRES,,,,
MINUIT,MINUITS,,,,
MINUTE,MINUTES,,,,
MISE,MISES,,,,
MISER,,,,,
MODE,MODES,,,,
MODE,MODES,,,,
MODÉLISER,,,,,
MODIFIER,,,,,
MOI,,,,,
MOINDRE,MOINDRES,,,,
MOINS,MOINS,,,,
MOIS,MOIS,,,,
MOITIÉ,MOITIÉS,,,,
MOMENT,MOMENTS,,,,
MON,MA,MES,MES,,
MONDE,MONDES,,,,
MONSIEUR,MESSIEURS,,,,
MONTAGNE,MONTAGNES,,,,
MONTANT,MONTANTE,MONTANTS,MONTANTES,,
MONTER,,,,,
MONTRE,MONTRES,,,,
MONTRER,,,,,
MORCEAU,MORCEAUX,,,,
MORT,MORTE,MORTS,MORTES,,
MOT,MOTS,,,,
MOTUS,,,,,
MOURIR,,,,,
MOUVEMENT,MOUVEMENTS,,,,
MOYEN,MOYENNE,MOYENS,MOYENNES,,
MOYEN,MOYENS,,,,
MOYENNANT,,,,,
MOYENNE,MOYENNES,,,,
MUET,MUETTE,MUETS,MUETTES,,
MULTIPLE,MULTIPLES,,,,
MULTIPLICATEUR,MULTIPLICATRICE,MULTIPLICATEURS,MULTIPLICATRICES,,
MULTIPLICATION,MULTIPLICATIONS,,,,
MULTIPLIER,,,,,
MUR,MURS,,,,
MUSIQUE,MUSIQUES,,,,
NAISSANCE,NAISSANCES,,,,
NAÎTRE,,,,,
nano-,,,,,
NATION,NATIONS,,,,
NATURE,NATURES,,,,
NATUREL,NATURELLE,NATURELS,NATURELLES,,
NATURELLEMENT,,,,,
NE,,,,,
NÉCESSAIRE,NÉCESSAIRES,,,,
NÉCESSAIREMENT,,,,,
NÉGATIF,NÉGATIVE,NÉGATIFS,NÉGATIVES,,
NÉGATIVEMENT,,,,,
NERVEUSEMENT,,,,,
NERVEUX,NERVEUSE,NERVEUX,NERVEUSES,,
NEUF,NEUVE,NEUFS,NEUVES,,
NEUF,,,,,
NEUTRALISER,,,,,
NEZ,NEZ,,,,
NI,,,,,
NIVEAU,NIVEAUX,,,,
NIVÔSE,,,,,
NOIR,NOIRE,NOIRS,NOIRES,,
NOM,NOMS,,,,
NOMBRE,NOMBRES,,,,
NOMBREUX,NOMBREUSE,NOMBREUX,NOMBREUSES,,
NOMMER,,,,,
NON,,,,,
NONOBSTANT,,,,,
NORD,,,,,
NOTATION,NOTATIONS,,,,
NOTE,NOTES,,,,
NOTER,,,,,
NOTION,NOTIONS,,,,
NOTRE,NOS,,,,
NÔTRE,NÔTRES,,,,
NOURRIR,,,,,
NOURRITURE,NOURRITURES,,,,
NOUS,,,,,
NOUVEAU,NOUVELLE,NOUVEAUX,NOUVELLES,,
NOVEMBRE,,,,,
NOYER,,,,,
NOYER,NOYER,,,,
NU,NUE,NUS,NUES,,
NU,,,,,
NUAGE,NUAGES,,,,
NUIT,NUITS,,,,
NUITÉE,NUITÉES,,,,
NUL,NULLE,NULS,NULLES,,
NULLEMENT,,,,,
NUMÉRATEUR,NUMÉRATEURS,,,,
NUMÉRIQUE,NUMÉRIQUES,,,,
NUMÉRIQUEMENT,,,,,
NUMÉROTER,,,,,
OBÉIR,,,,,
OBJET,OBJETS,,,,
OBLIGER,,,,,
OBSERVER,,,,,
OBTENIR,,,,,
OBTUS,OBTUSE,OBTUS,OBTUSES,,
OCCASION,OCCASIONS,,,,
OCCUPER,,,,,
OCTOBRE,,,,,
ODEUR,ODEURS,,,,
ŒIL,YEUX,,,,
ŒUVRE,ŒUVRES,,,,
OFFICIER,OFFICIÈRE,OFFICIERS,OFFICIÈRES,,
OFFICIER,,,,,
OFFRIR,,,,,
OH,,,,,
OHÉ,,,,,
OHM,OHMS,,,,
OISEAU,OISEAUX,,,,
OK,,,,,
OLÉ,,,,,
OMBRE,OMBRES,,,,
OMBRE,OMBRES,,,,
ON,,,,,
ONCLE,ONCLES,,,,
OPÉRANDE,OPÉRANDES,,,,
OPÉRATION,OPÉRATIONS,,,,
OPÉRATOIRE,OPÉRATOIRES,,,,
OPPOSÉ,OPPOSÉE,OPPOSÉS,OPPOSÉES,,
OPPOSER,,,,,
OR,,,,,
ORDINATEUR,ORDINATEURS,,,,
ORDONNÉ,ORDONNÉE,ORDONNÉS,ORDONNÉES,,
ORDONNER,,,,,
ORDRE,ORDRES,,,,
OREILLE,OREILLES,,,,
ORIGINE,ORIGINES,,,,
ORTHOCENTRE,ORTHOCENTRES,,,,
ORTHOGONAL,ORTHOGONALE,ORTHOGONAUX,ORTHOGONALES,,
OSER,,,,,
OU,,,,,
OÙ,,,,,
OUBLIER,,,,,
OUF,,,,,
OUI,,,,,
OUST,,,,,
OUTIL,OUTILS,,,,
OUTRE,,,,,
OUVERT,OUVERTE,OUVERTS,OUVERTES,,
OUVERTEMENT,,,,,
OUVRAGE,OUVRAGES,,,,
OUVRIR,,,,,
OVALE,OVALES,,,,
PAGE,PAGES,,,,
PAGE,PAGES,,,,
PAIN,PAINS,,,,
PAIR,PAIRE,PAIRS,PAIRES,,
PAIR,PAIRS,,,,
PAIR,PAIRS,,,,
PAIRE,PAIRES,,,,
PAIRE,PAIRES,,,,
PAIX,PAIX,,,,
PALAIS,PALAIS,,,,
PALAIS,PALAIS,,,,
PANIER,PANIERS,,,,
PAPA,PAPAS,,,,
PAPIER,PAPIERS,,,,
PAQUET,PAQUETS,,,,
PAR,,,,,
PAR-DELÀ,,,,,
PAR-DEVERS,,,,,
PARAGRAPHE,PARAGRAPHES,,,,
PARAÎTRE,,,,,
PARALLÈLE,PARALLÈLES,,,,
PARALLÉLÉPIPÈDE,PARALLÉLÉPIPÈDES,,,,
PARALLÉLOGRAMME,PARALLÉLOGRAMMES,,,,
PARCE QUE,,,,,
PARCOURIR,,,,,
PAREIL,PAREILLE,PAREILS,PAREILLES,,
PARENT,PARENTE,PARENTS,PARENTES,,
PARENTHÈSE,PARENTHÈSES,,,,
PARER,,,,,
PARER,,,,,
PARFAIRE,,,,,
PARFAIT,PARFAITE,PARFAITS,PARFAITES,,
PARFAITEMENT,,,,,
PARFOIS,,,,,
PARLEMENT,PARLEMENTS,,,,
PARLER,PARLER,,,,
PARMI,,,,,
PAROLE,PAROLES,,,,
PART,PARTS,,,,
PARTAGE,PARTAGES,,,,
PARTAGER,,,,,
PARTI,PARTIS,,,,
PARTICIPANT,PARTICIPANTE,PARTICIPANTS,PARTICIPANTES,,
PARTICIPER,,,,,
PARTICULARITÉ,PARTICULARITÉS,,,,
PARTICULIER,PARTICULIÈRE,PARTICULIERS,PARTICULIÈRES,,
PARTICULIÈREMENT,,,,,
PARTIE,PARTIES,,,,
PARTIEL,PARTIELLE,PARTIELS,PARTIELLES,,
PARTIR,,,,,
PARTOUT,,,,,
PARVENIR,,,,,
PAS,,,,,
PASSAGE,PASSAGES,,,,
PASSANT,PASSANTE,PASSANTS,PASSANTES,,
PASSÉ,PASSÉE,PASSÉS,PASSÉES,,
PASSÉ,,,,,
PASSER,,,,,
PASSION,PASSIONS,,,,
PATATRAS,,,,,
PATRON,PATRONNE,PATRONS,PATRONNES,,
PATRON,PATRONS,,,,
PAUPIÈRE,PAUPIÈRES,,,,
PAUVRE,PAUVRES,,,,
PAVÉ,PAVÉS,,,,
PAVER,,,,,
PAYER,,,,,
PAYS,PAYS,,,,
PAYS-BAS,,,,,
PAYSAN,PAYSANNE,PAYSANS,PAYSANNES,,
PEAU,PEAUX,,,,
PEINDRE,,,,,
PEINE,PEINES,,,,
PEINTURE,PEINTURES,,,,
PENCHER,,,,,
PENDANT,,,,,
PENDRE,,,,,
PENDULE,PENDULES,,,,
PENDULE,PENDULES,,,,
PÉNÉTRER,,,,,
PENSÉE,PENSÉES,,,,
PERDRE,,,,,
PERDU,PERDUE,PERDUS,PERDUES,,
PÈRE,PÈRES,,,,
PÉRIMÈTRE,PÉRIMÈTRES,,,,
PERMETTRE,,,,,
PERPENDICULAIRE,PERPENDICULAIRES,,,,
PERSONNAGE,PERSONNAGES,,,,
PERSONNE,,,,,
PERSONNE,PERSONNES,,,,
PERSPECTIVE,PERSPECTIVES,,,,
PERTE,PERTES,,,,
PESER,,,,,
PETIT,PETITE,PETITS,PETITES,,
PEU,,,,,
PEUPLE,PEUPLES,,,,
PEUR,PEURS,,,,
PEUT-ÊTRE,,,,,
PHRASE,PHRASES,,,,
PHYSICIEN,PHYSICIENNE,PHYSICIENS,PHYSICIENNES,,
PHYSIQUE,PHYSIQUE,PHYSIQUES,PHYSIQUES,,
PHYSIQUE,PHYSIQUES,,,,
PHYSIQUEMENT,,,,,
PI,,,,,
PIÈCE,PIÈCES,,,,
PIED,PIEDS,,,,
PIERRE,PIERRES,,,,
PIQUER,,,,,
PITIÉ,PITIÉS,,,,
PLACE,PLACES,,,,
PLACER,,,,,
PLAGE,PLAGES,,,,
PLAINDRE,,,,,
PLAINE,PLAINES,,,,
PLAIRE,,,,,
PLAISIR,PLAISIRS,,,,
PLAN,PLANE,PLANS,PLANES,,
PLAN,PLANS,,,,
PLAN,PLANS,,,,
PLANCHE,PLANCHES,,,,
PLANTE,PLANTES,,,,
PLAT,PLATE,PLATS,PLATES,,
PLEIN,PLEINE,PLEINS,PLEINES,,
PLEINEMENT,,,,,
PLEURER,,,,,
PLIAGE,PLIAGES,,,,
PLIER,,,,,
PLONGER,,,,,
PLUIE,PLUIES,,,,
PLURIEL,PLURIELLE,PLURIELS,PLURIELLES,,
PLUS,,,,,
PLUSIEURS,,,,,
PLUTÔT,,,,,
PLUVIÔSE,,,,,
POCHE,POCHES,,,,
POÉSIE,POÉSIES,,,,
POÈTE,POÈTESSE,POÈTES,POÈTESSES,,
POIDS,OIDS,,,,
POINT,,,,,
POINT,POINTS,,,,
POINT-VIRGULE,POINT-VIRGULES,,,,
POINTE,POINTES,,,,
POINTE,POINTES,,,,
POINTILLÉ,POINTILLÉS,,,,
POITRINE,POITRINES,,,,
POLICE,POLICES,,,,
POLICE,POLICES,,,,
POLITIQUE,POLITIQUES,,,,
POLITIQUEMENT,,,,,
POLOGNE,,,,,
POLYÈDRE,POLYÈDRES,,,,
POLYGONE,POLYGONES,,,,
PONDÉRATION,PONDÉRATIONS,,,,
PONDÉRÉ,PONDÉRÉE,PONDÉRÉS,PONDÉRÉES,,
PONDÉRER,,,,,
PONT,PONTS,,,,
PORT,PORTS,,,,
PORTE,PORTES,,,,
PORTER,,,,,
PORTIER,PORTIERS,,,,
PORTIÈRE,PORTIÈRES,,,,
PORTION,PORTIONS,,,,
PORTUGAL,,,,,
POSER,,,,,
POSITIF,POSITIVE,POSITIFS,POSITIVES,,
POSITION,POSITIONS,,,,
POSSÉDER,,,,,
POSSIBILITÉ,POSSIBILITÉS,,,,
POSSIBLE,POSSIBLE,POSSIBLES,POSSIBLES,,
POSTE,POSTES,,,,
POSTE,POSTES,,,,
POT,POTS,,,,
POUR,,,,,
POURCENTAGE,POURCENTAGES,,,,
POURQUOI,POURQUOIS,,,,
POURSUIVRE,,,,,
POURTANT,,,,,
POURVU QUE,,,,,
POUSSER,,,,,
POUSSIÈRE,POUSSIÈRES,,,,
POUVOIR,,,,,
PRAIRIAL,,,,,
PRATIQUE,PRATIQUES,,,,
PRATIQUEMENT,,,,,
PRATIQUER,,,,,
PRÉALABLE,PRÉALABLE,PRÉALABLES,PRÉALABLES,,
PRÉALABLEMENT,,,,,
PRÉCÉDEMMENT,,,,,
PRÉCÉDENT,PRÉCÉDENTE,PRÉCÉDENTS,PRÉCÉDENTES,,
PRÉCÉDER,,,,,
PRÉCIEUSEMENT,,,,,
PRÉCIEUX,PRÉCIEUSE,PRÉCIEUX,PRÉCIEUSES,,
PRÉCIPITER,,,,,
PRÉCIS,PRÉCISE,PRÉCIS,PRÉCISES,,
PRÉCISÉMENT,,,,,
PRÉFÉRABLE,PRÉFÉRABLE,PRÉFÉRABLES,PRÉFÉRABLES,,
PRÉFÉRER,,,,,
PRÉFIXE,PRÉFIXES,,,,
PRÉLIMINAIRE,PRÉLIMINAIRES,,,,
PREMIER,PREMIÈRE,PREMIERS,PREMIÈRES,,
PRENDRE,,,,,
PRÉPARER,,,,,
PRÉPOSITION,PRÉPOSITIONS,,,,
PRÈS,,,,,
PRÉSENCE,PRÉSENCES,,,,
PRÉSENT,PRÉSENTE,PRÉSENTS,PRÉSENTES,,
PRÉSENT,PRÉSENTE,PRÉSENTS,PRÉSENTES,,
PRÉSENTATION,PRÉSENTATIONS,,,,
PRÉSENTER,,,,,
PRÉSIDENT,PRÉSIDENTE,PRÉSIDENTS,PRÉSIDENTES,,
PRESQUE,,,,,
PRESSER,,,,,
PRÊT,PRÊTE,PRÊTS,PRÊTES,,
PRÊT,PRÊTS,,,,
PRÉTENDRE,,,,,
PRÊTER,,,,,
PREUVE,PREUVES,,,,
PRÉVENIR,,,,,
PRÉVOIR,,,,,
PRIER,,,,,
PRIÈRE,PRIÈRES,,,,
PRINCE,PRINCESSE,PRINCES,PRINCESSES,,
PRINCIPAL,PRINCIPALE,PRINCIPAUX,PRINCIPALES,,
PRINCIPALEMENT,,,,,
PRINCIPE,PRINCIPES,,,,
PRINTEMPS,PRINTEMPS,,,,
PRIORITÉ,PRIORITÉS,,,,
PRISME,PRISMES,,,,
PRISON,PRISONS,,,,
PRIX,PRIX,,,,
PROBABILITÉ,PROBABILITÉS,,,,
PROBABLE,PROBABLE,PROBABLES,PROBABLES,,
PROBABLEMENT,,,,,
PROBLÈME,PROBLÈMES,,,,
PROCÉDER,,,,,
PROCÉDURE,PROCÉDURES,,,,
PROCHAIN,PROCHAINE,PROCHAINS,PROCHAINES,,
PROCHAINEMENT,,,,,
PROCHE,PROCHES,,,,
PRODUIRE,,,,,
PRODUIT,PRODUITS,,,,
PROFESSEUR,PROFESSEURE,PROFESSEURS,PROFESSEURES,,
PROFITER,,,,,
PROFOND,PROFONDE,PROFONDS,PROFONDES,,
PROFONDÉMENT,,,,,
PROGRAMMATION,PROGRAMMATIONS,,,,
PROGRAMME,PROGRAMMES,,,,
PROJET,PROJETS,,,,
PROLONGEMENT,PROLONGEMENTS,,,,
PROMENER,,,,,
PROMETTRE,,,,,
PRONOM,PRONOMS,,,,
PRONONCER,,,,,
PRONONCIATION,PRONONCIATIONS,,,,
PROPORTION,PROPORTIONS,,,,
PROPORTIONNALITÉ,PROPORTIONNALITÉS,,,,
PROPORTIONNEL,PROPORTIONNELLE,PROPORTIONNELS,PROPORTIONNELLES,,
PROPOS,PROPOS,,,,
PROPOSER,,,,,
PROPRE,PROPRES,,,,
PROPREMENT,,,,,
PROPRIÉTÉ,PROPRIÉTÉS,,,,
PROTÉGER,,,,,
PROUVER,,,,,
PROVOQUER,,,,,
PUBLIC,PUBLIQUE,PUBLICS,PUBLIQUES,,
PUIS,,,,,
PUISQUE,,,,,
PUISSANCE,PUISSANCES,,,,
PUISSANT,PUISSANTE,PUISSANTS,PUISSANTES,,
PUR,PURE,PURS,PURES,,
PUREMENT,,,,,
PYRAMIDE,PYRAMIDES,,,,
Pythagore,,,,,
QUADRILATÈRE,QUADRILATÈRES,,,,
QUADRILLER,,,,,
QUALITÉ,QUALITÉS,,,,
QUAND,,,,,
QUANT À,,,,,
QUANTITÉ,QUANTITÉS,,,,
QUARANTE,,,,,
QUART,QUARTS,,,,
QUARTIER,QUARTIERS,,,,
QUARTIER,QUARTIER,,,,
QUATRE,,,,,
QUATRIÈME,QUATRIÈMES,,,,
QUE,,,,,
QUEL,QUELLE,QUELS,QUELLES,,
QUELCONQUE,QUELCONQUES,,,,
QUELQU'UN,,,,,
QUELQUE,QUELQUES,,,,
QUELQUE CHOSE,,,,,
QUELQUE PART,,,,,
QUELQUEFOIS,,,,,
QUELQUES-UNS,QUELQUES-UNES,,,,
QUESTION,QUESTIONS,,,,
QUEUE,QUEUES,,,,
QUI,,,,,
QUI VIVE,,,,,
QUICONQUE,,,,,
QUINZE,,,,,
QUITTER,,,,,
QUOI,,,,,
QUOIQUE,,,,,
QUOTIENT,QUOTIENTS,,,,
RACE,RACES,,,,
RACINE,RACINES,,,,
RACONTER,,,,,
RAGE,RAGES,,,,
RAISON,RAISONS,,,,
RAISONNEMENT,RAISONNEMENTS,,,,
RAISONNER,,,,,
RAMASSER,,,,,
RAMENER,,,,,
RANG,RANGS,,,,
RAPIDE,RAPIDE,RAPIDES,RAPIDES,,
RAPIDEMENT,,,,,
RAPPEL,RAPPELS,,,,
RAPPELER,,,,,
RAPPORT,RAPPORTS,,,,
RAPPORTER,,,,,
RAPPORTEUR,RAPPORTEURS,,,,
RARE,RARE,RARES,RARES,,
RAREMENT,,,,,
RASSURER,,,,,
RAYON,RAYONS,,,,
RÉALISER,,,,,
RÉALITÉ,RÉALITÉS,,,,
RECETTE,RECETTES,,,,
RECEVOIR,,,,,
RECHERCHE,RECHERCHES,,,,
RECHERCHÉ,RECHERCHÉE,RECHERCHÉS,RECHERCHÉES,,
RECHERCHER,,,,,
RÉCIPROQUE,RÉCIPROQUE,RÉCIPROQUES,RÉCIPROQUES,,
RÉCLAMER,,,,,
RECOMMANDER,,,,,
RECOMMENCER,,,,,
RECONNAISSANCE,RECONNAISSANCES,,,,
RECONNAÎTRE,,,,,
RÉCRIRE,,,,,
RECTANGLE,RECTANGLES,,,,
RECTANGULAIRE,RECTANGULAIRES,,,,
RECUEILLIR,,,,,
RECULER,,,,,
REDEVENIR,,,,,
RÉDIGER,,,,,
RÉDUCTION,RÉDUCTIONS,,,,
RÉDUIRE,,,,,
RÉDUIT,RÉDUITE,RÉDUITS,RÉDUITES,,
RÉEL,RÉELLE,RÉELS,RÉELLES,,
RÉELLEMENT,,,,,
RÉFÉRENCE,RÉFÉRENCES,,,,
RÉFLÉCHIR,,,,,
RÉFLEXION,RÉFLEXIONS,,,,
REFUSER,,,,,
REGARD,REGARDS,,,,
REGARDER,,,,,
RÈGLE,RÈGLES,,,,
REGRETTER,,,,,
REGROUPEMENT,REGROUPEMENTS,,,,
REGROUPER,,,,,
RÉGULIER,RÉGULIÈRE,RÉGULIERS,RÉGULIÈRES,,
REJETER,,,,,
REJOINDRE,,,,,
RELATIF,RELATIVE,RELATIFS,RELATIVES,,
RELATION,RELATIONS,,,,
RELATIVEMENT,,,,,
RELEVER,,,,,
RELIER,,,,,
RELIGION,RELIGIONS,,,,
REMARQUE,REMARQUES,,,,
REMARQUER,,,,,
REMERCIER,,,,,
REMETTRE,,,,,
REMONTER,,,,,
REMPLACER,,,,,
REMPLIR,,,,,
RENCONTRE,RENCONTRE,,,,
RENCONTRER,,,,,
RENDRE,,,,,
RENONCER,,,,,
RENTRÉE,RENTRÉES,,,,
RENTRER,,,,,
RENVERSER,,,,,
RÉORGANISER,,,,,
RÉPANDRE,,,,,
RÉPARTIR,,,,,
RÉPARTITION,RÉPARTITIONS,,,,
REPAS,REPAS,,,,
REPÉRAGE,REPÉRAGES,,,,
REPÈRE,REPÈRES,,,,
REPÉRER,,,,,
RÉPÉTER,,,,,
REPLACER,,,,,
REPLIER,,,,,
RÉPONDRE,,,,,
RÉPONSE,RÉPONSES,,,,
REPORTER,REPORTÈRE,REPORTERS,REPORTÈRES,,
REPORTER,,,,,
REPOSER,,,,,
REPOUSSER,,,,,
REPRENDRE,,,,,
REPRÉSENTANT,REPRÉSENTANTE,REPRÉSENTANTS,REPRÉSENTANTES,,
REPRÉSENTATION,REPRÉSENTATIONS,,,,
REPRÉSENTER,,,,,
REPROCHE,REPROCHES,,,,
REPRODUIRE,,,,,
RÉPUBLIQUE,RÉPUBLIQUES,,,,
RÉPUBLIQUE TCHÈQUE,,,,,
RÉSERVER,,,,,
RÉSISTANCE,RÉSISTANCES,,,,
RÉSISTER,,,,,
RÉSOLUTION,RÉSOLUTIONS,,,,
RÉSOUDRE,,,,,
RESPECT,RESPECTS,,,,
RESPECTER,,,,,
RESPECTIVEMENT,,,,,
RESPIRER,,,,,
RESSEMBLER,,,,,
RESSERVIR,,,,,
RESTAURATEUR,RESTAURATRICE,RESTAURATEURS,RESTAURATRICES,,
RESTE,RESTES,,,,
RESTER,,,,,
RÉSULTAT,RÉSULTATS,,,,
RÉSULTER,,,,,
RÉSUMER,,,,,
RETENIR,,,,,
RETIRER,,,,,
RETOMBER,,,,,
RETOUR,RETOURS,,,,
RETOURNER,,,,,
RETROUVER,,,,,
RÉUNIR,,,,,
